to,from,p_value
OTU_10,OTU_105,0.99
OTU_11,OTU_105,0.99
OTU_12,OTU_105,0.99
OTU_13,OTU_105,0.99
OTU_14,OTU_105,0.99
OTU_15,OTU_105,0.99
OTU_16,OTU_105,0.99
OTU_17,OTU_105,0.99
OTU_18,OTU_105,0.99
OTU_19,OTU_105,0.99
OTU_20,OTU_105,0.99
OTU_21,OTU_105,0.99
OTU_22,OTU_105,0.99
OTU_23,OTU_105,0.99
OTU_24,OTU_105,0.99
OTU_25,OTU_105,0.99
OTU_26,OTU_105,0.99
OTU_27,OTU_105,0.99
OTU_28,OTU_105,0.99
OTU_29,OTU_105,0.99
OTU_30,OTU_105,0.99
OTU_31,OTU_105,0.99
OTU_32,OTU_105,0.99
OTU_33,OTU_105,0.99
OTU_34,OTU_105,0.7798637362637363
OTU_35,OTU_105,0.99
OTU_36,OTU_105,0.99
OTU_37,OTU_105,0.99
OTU_38,OTU_105,0.99
OTU_39,OTU_105,0.99
OTU_40,OTU_105,0.99
OTU_41,OTU_105,0.99
OTU_42,OTU_105,0.99
OTU_43,OTU_105,0.99
OTU_44,OTU_105,0
OTU_45,OTU_105,0.99
OTU_46,OTU_105,0
OTU_47,OTU_105,0.99
OTU_48,OTU_105,0.99
OTU_49,OTU_105,0.99
OTU_50,OTU_105,0.6260650169820475
OTU_51,OTU_105,0.99
OTU_52,OTU_105,0.99
OTU_53,OTU_105,0.99
OTU_54,OTU_105,0.99
OTU_55,OTU_105,0.99
OTU_56,OTU_105,0.99
OTU_57,OTU_105,0.99
OTU_58,OTU_105,0.99
OTU_59,OTU_105,0.99
OTU_60,OTU_105,0.99
OTU_61,OTU_105,0.99
OTU_62,OTU_105,0.99
OTU_63,OTU_105,0.99
OTU_64,OTU_105,0.99
OTU_65,OTU_105,0.99
OTU_66,OTU_105,0.99
OTU_67,OTU_105,0.99
OTU_68,OTU_105,0.99
OTU_69,OTU_105,0.99
OTU_70,OTU_105,0.99
OTU_71,OTU_105,0.99
OTU_72,OTU_105,0.99
OTU_73,OTU_105,0.99
OTU_74,OTU_105,0.99
OTU_75,OTU_105,0.99
OTU_76,OTU_105,0
OTU_77,OTU_105,0.99
OTU_78,OTU_105,0.99
OTU_79,OTU_105,0.99
OTU_80,OTU_105,0.99
OTU_81,OTU_105,0.99
OTU_82,OTU_105,0.99
OTU_83,OTU_105,0.99
OTU_84,OTU_105,0.99
OTU_85,OTU_105,0.99
OTU_86,OTU_105,0.99
OTU_87,OTU_105,0.99
OTU_88,OTU_105,0.99
OTU_89,OTU_105,0.99
OTU_90,OTU_105,0
OTU_91,OTU_105,0.99
OTU_92,OTU_105,0.99
OTU_93,OTU_105,0.99
OTU_94,OTU_105,0.99
OTU_95,OTU_105,0.99
OTU_96,OTU_105,0.99
OTU_97,OTU_105,0.99
OTU_98,OTU_105,0.99
OTU_99,OTU_105,0.99
OTU_100,OTU_105,0.99
OTU_101,OTU_105,0.99
OTU_102,OTU_105,0.99
OTU_103,OTU_105,0.11798829553767375
OTU_104,OTU_105,0.45485053581500284
OTU_105,OTU_105,0
OTU_106,OTU_105,0.99
OTU_107,OTU_105,0.99
OTU_108,OTU_105,0.99
OTU_109,OTU_105,0.99
OTU_110,OTU_105,0.99
OTU_111,OTU_105,0.99
OTU_112,OTU_105,0.99
OTU_113,OTU_105,0.99
OTU_114,OTU_105,0.99
OTU_115,OTU_105,0.99
OTU_116,OTU_105,0
OTU_117,OTU_105,0.99
OTU_118,OTU_105,0.99
OTU_119,OTU_105,0.99
OTU_120,OTU_105,0.99
OTU_121,OTU_105,0.99
OTU_122,OTU_105,0.99
OTU_123,OTU_105,0.99
OTU_124,OTU_105,0.99
OTU_125,OTU_105,0.99
OTU_126,OTU_105,0.99
OTU_127,OTU_105,0.99
OTU_1,OTU_106,0.99
OTU_2,OTU_106,0.99
OTU_3,OTU_106,0.99
OTU_4,OTU_106,0.99
OTU_5,OTU_106,0
OTU_6,OTU_106,0.99
OTU_7,OTU_106,0.99
OTU_8,OTU_106,0.99
OTU_9,OTU_106,0.99
OTU_10,OTU_106,0.99
OTU_11,OTU_106,0.99
OTU_12,OTU_106,0.99
OTU_13,OTU_106,0.99
OTU_14,OTU_106,0.99
OTU_15,OTU_106,0.99
OTU_16,OTU_106,0.99
OTU_17,OTU_106,0.99
OTU_18,OTU_106,0.99
OTU_19,OTU_106,0.884473168820995
OTU_20,OTU_106,0.99
OTU_21,OTU_106,0.99
OTU_22,OTU_106,0.99
OTU_23,OTU_106,0.99
OTU_24,OTU_106,0.99
OTU_25,OTU_106,0.99
OTU_26,OTU_106,0.99
OTU_27,OTU_106,0.99
OTU_28,OTU_106,0.99
OTU_29,OTU_106,0.99
OTU_30,OTU_106,0.99
OTU_31,OTU_106,0.99
OTU_32,OTU_106,0.99
OTU_33,OTU_106,0.99
OTU_34,OTU_106,0.5205701990317374
OTU_35,OTU_106,0.99
OTU_36,OTU_106,0.99
OTU_37,OTU_106,0.99
OTU_38,OTU_106,0.99
OTU_39,OTU_106,0.99
OTU_40,OTU_106,0.99
OTU_41,OTU_106,0.99
OTU_42,OTU_106,0.99
OTU_43,OTU_106,0.99
OTU_44,OTU_106,0
OTU_45,OTU_106,0.99
OTU_46,OTU_106,0
OTU_47,OTU_106,0.99
OTU_48,OTU_106,0.99
OTU_49,OTU_106,0.99
OTU_50,OTU_106,0.11798829553767375
OTU_51,OTU_106,0.99
OTU_52,OTU_106,0.99
OTU_53,OTU_106,0.99
OTU_54,OTU_106,0.99
OTU_55,OTU_106,0.99
OTU_56,OTU_106,0.99
OTU_57,OTU_106,0.99
OTU_58,OTU_106,0.99
OTU_59,OTU_106,0.99
OTU_60,OTU_106,0.6818271488961953
OTU_61,OTU_106,0.99
OTU_62,OTU_106,0.99
OTU_63,OTU_106,0.99
OTU_64,OTU_106,0.99
OTU_65,OTU_106,0.5205701990317374
OTU_66,OTU_106,0.99
OTU_67,OTU_106,0.99
OTU_68,OTU_106,0.99
OTU_69,OTU_106,0.99
OTU_70,OTU_106,0.99
OTU_71,OTU_106,0.99
OTU_72,OTU_106,0.99
OTU_73,OTU_106,0.99
OTU_74,OTU_106,0.99
OTU_75,OTU_106,0.99
OTU_76,OTU_106,0
OTU_77,OTU_106,0.99
OTU_78,OTU_106,0.99
OTU_79,OTU_106,0.99
OTU_80,OTU_106,0.99
OTU_81,OTU_106,0.99
OTU_82,OTU_106,0.99
OTU_83,OTU_106,0.99
OTU_84,OTU_106,0.7798637362637363
OTU_85,OTU_106,0.99
OTU_86,OTU_106,0.99
OTU_87,OTU_106,0.99
OTU_88,OTU_106,0.99
OTU_89,OTU_106,0.99
OTU_90,OTU_106,0
OTU_91,OTU_106,0.99
OTU_92,OTU_106,0.99
OTU_93,OTU_106,0.99
OTU_94,OTU_106,0.99
OTU_95,OTU_106,0.99
OTU_96,OTU_106,0.99
OTU_97,OTU_106,0.99
OTU_98,OTU_106,0.99
OTU_99,OTU_106,0.99
OTU_100,OTU_106,0.99
OTU_101,OTU_106,0.99
OTU_102,OTU_106,0.6260650169820475
OTU_103,OTU_106,0
OTU_104,OTU_106,0.5205701990317374
OTU_105,OTU_106,0.99
OTU_106,OTU_106,0
OTU_107,OTU_106,0.99
OTU_108,OTU_106,0.99
OTU_109,OTU_106,0.99
OTU_110,OTU_106,0.99
OTU_111,OTU_106,0.99
OTU_112,OTU_106,0.99
OTU_113,OTU_106,0.99
OTU_114,OTU_106,0.99
OTU_115,OTU_106,0.99
OTU_116,OTU_106,0
OTU_117,OTU_106,0.99
OTU_118,OTU_106,0.99
OTU_119,OTU_106,0.99
OTU_120,OTU_106,0.99
OTU_121,OTU_106,0.99
OTU_122,OTU_106,0.99
OTU_123,OTU_106,0.99
OTU_124,OTU_106,0.99
OTU_125,OTU_106,0.99
OTU_126,OTU_106,0.99
OTU_127,OTU_106,0.99
OTU_1,OTU_107,0.99
OTU_2,OTU_107,0.99
OTU_3,OTU_107,0.99
OTU_4,OTU_107,0.99
OTU_5,OTU_107,0
OTU_6,OTU_107,0.99
OTU_7,OTU_107,0.99
OTU_8,OTU_107,0.99
OTU_9,OTU_107,0.99
OTU_10,OTU_107,0.99
OTU_11,OTU_107,0.99
OTU_12,OTU_107,0.99
OTU_13,OTU_107,0.99
OTU_14,OTU_107,0.99
OTU_15,OTU_107,0.99
OTU_16,OTU_107,0.99
OTU_17,OTU_107,0.99
OTU_18,OTU_107,0.99
OTU_19,OTU_107,0.99
OTU_20,OTU_107,0.99
OTU_21,OTU_107,0.99
OTU_22,OTU_107,0.99
OTU_23,OTU_107,0.99
OTU_24,OTU_107,0.99
OTU_25,OTU_107,0.99
OTU_26,OTU_107,0.99
OTU_27,OTU_107,0.99
OTU_28,OTU_107,0.99
OTU_29,OTU_107,0.9554387263976305
OTU_30,OTU_107,0.99
OTU_31,OTU_107,0.99
OTU_32,OTU_107,0.99
OTU_33,OTU_107,0.99
OTU_34,OTU_107,0.99
OTU_35,OTU_107,0.99
OTU_36,OTU_107,0.99
OTU_37,OTU_107,0.99
OTU_38,OTU_107,0.99
OTU_39,OTU_107,0.99
OTU_40,OTU_107,0.99
OTU_41,OTU_107,0.99
OTU_42,OTU_107,0.99
OTU_43,OTU_107,0.99
OTU_44,OTU_107,0
OTU_45,OTU_107,0.99
OTU_46,OTU_107,0
OTU_47,OTU_107,0.99
OTU_48,OTU_107,0.99
OTU_49,OTU_107,0.99
OTU_50,OTU_107,0.45485053581500284
OTU_51,OTU_107,0.99
OTU_52,OTU_107,0.99
OTU_53,OTU_107,0.99
OTU_54,OTU_107,0.99
OTU_55,OTU_107,0.99
OTU_56,OTU_107,0.99
OTU_57,OTU_107,0.99
OTU_58,OTU_107,0.99
OTU_59,OTU_107,0.99
OTU_60,OTU_107,0.99
OTU_61,OTU_107,0.99
OTU_62,OTU_107,0.99
OTU_63,OTU_107,0.99
OTU_64,OTU_107,0.99
OTU_65,OTU_107,0.99
OTU_66,OTU_107,0.99
OTU_67,OTU_107,0.99
OTU_68,OTU_107,0.99
OTU_69,OTU_107,0.99
OTU_70,OTU_107,0.99
OTU_71,OTU_107,0.99
OTU_72,OTU_107,0.99
OTU_73,OTU_107,0.99
OTU_74,OTU_107,0.99
OTU_75,OTU_107,0.99
OTU_76,OTU_107,0
OTU_77,OTU_107,0.99
OTU_78,OTU_107,0.99
OTU_79,OTU_107,0.99
OTU_80,OTU_107,0.99
OTU_81,OTU_107,0.99
OTU_82,OTU_107,0.9554387263976305
OTU_83,OTU_107,0.99
OTU_84,OTU_107,0.884473168820995
OTU_85,OTU_107,0.99
OTU_86,OTU_107,0.99
OTU_87,OTU_107,0.99
OTU_88,OTU_107,0.99
OTU_89,OTU_107,0.99
OTU_90,OTU_107,0
OTU_91,OTU_107,0.99
OTU_92,OTU_107,0.99
OTU_93,OTU_107,0.99
OTU_94,OTU_107,0.99
OTU_95,OTU_107,0.99
OTU_96,OTU_107,0.99
OTU_97,OTU_107,0.99
OTU_98,OTU_107,0.99
OTU_99,OTU_107,0.99
OTU_100,OTU_107,0.99
OTU_101,OTU_107,0.99
OTU_102,OTU_107,0.99
OTU_103,OTU_107,0.30072715972653824
OTU_104,OTU_107,0.8526921512810085
OTU_105,OTU_107,0.99
OTU_106,OTU_107,0.99
OTU_107,OTU_107,0
OTU_108,OTU_107,0.99
OTU_109,OTU_107,0.99
OTU_110,OTU_107,0.99
OTU_111,OTU_107,0.99
OTU_112,OTU_107,0.99
OTU_113,OTU_107,0.99
OTU_114,OTU_107,0.99
OTU_115,OTU_107,0.99
OTU_116,OTU_107,0
OTU_117,OTU_107,0.99
OTU_118,OTU_107,0.99
OTU_119,OTU_107,0.99
OTU_120,OTU_107,0.99
OTU_121,OTU_107,0.99
OTU_122,OTU_107,0.99
OTU_123,OTU_107,0.99
OTU_124,OTU_107,0.99
OTU_125,OTU_107,0.99
OTU_126,OTU_107,0.99
OTU_127,OTU_107,0.99
OTU_1,OTU_108,0.99
OTU_2,OTU_108,0.99
OTU_3,OTU_108,0.99
OTU_4,OTU_108,0.99
OTU_5,OTU_108,0
OTU_6,OTU_108,0.99
OTU_7,OTU_108,0.99
OTU_8,OTU_108,0.99
OTU_9,OTU_108,0.99
OTU_10,OTU_108,0.99
OTU_11,OTU_108,0.99
OTU_12,OTU_108,0.99
OTU_13,OTU_108,0.99
OTU_14,OTU_108,0.99
OTU_15,OTU_108,0.99
OTU_16,OTU_108,0.99
OTU_17,OTU_108,0.99
OTU_18,OTU_108,0.99
OTU_19,OTU_108,0.99
OTU_20,OTU_108,0.99
OTU_21,OTU_108,0.99
OTU_22,OTU_108,0.99
OTU_23,OTU_108,0.99
OTU_24,OTU_108,0.99
OTU_25,OTU_108,0.99
OTU_26,OTU_108,0.99
OTU_27,OTU_108,0.99
OTU_28,OTU_108,0.99
OTU_29,OTU_108,0.99
OTU_30,OTU_108,0.99
OTU_31,OTU_108,0.99
OTU_32,OTU_108,0.99
OTU_33,OTU_108,0.99
OTU_34,OTU_108,0.91468809073724
OTU_35,OTU_108,0.99
OTU_36,OTU_108,0.99
OTU_37,OTU_108,0.99
OTU_38,OTU_108,0.99
OTU_39,OTU_108,0.99
OTU_40,OTU_108,0.99
OTU_41,OTU_108,0.99
OTU_42,OTU_108,0.99
OTU_43,OTU_108,0.99
OTU_44,OTU_108,0
OTU_45,OTU_108,0.99
OTU_46,OTU_108,0
OTU_47,OTU_108,0.99
OTU_48,OTU_108,0.99
OTU_49,OTU_108,0.99
OTU_50,OTU_108,0.7798637362637363
OTU_51,OTU_108,0.99
OTU_52,OTU_108,0.99
OTU_53,OTU_108,0.99
OTU_54,OTU_108,0.99
OTU_55,OTU_108,0.99
OTU_56,OTU_108,0.99
OTU_57,OTU_108,0.99
OTU_58,OTU_108,0.99
OTU_59,OTU_108,0.99
OTU_60,OTU_108,0.99
OTU_61,OTU_108,0.99
OTU_62,OTU_108,0.99
OTU_63,OTU_108,0.99
OTU_64,OTU_108,0.99
OTU_65,OTU_108,0.99
OTU_66,OTU_108,0.99
OTU_67,OTU_108,0.99
OTU_68,OTU_108,0.99
OTU_69,OTU_108,0.99
OTU_70,OTU_108,0.99
OTU_71,OTU_108,0.99
OTU_72,OTU_108,0.99
OTU_73,OTU_108,0.99
OTU_74,OTU_108,0.99
OTU_75,OTU_108,0.99
OTU_76,OTU_108,0.11798829553767375
OTU_77,OTU_108,0.99
OTU_78,OTU_108,0.99
OTU_79,OTU_108,0.99
OTU_80,OTU_108,0.99
OTU_81,OTU_108,0.99
OTU_82,OTU_108,0.99
OTU_83,OTU_108,0.99
OTU_84,OTU_108,0.7275146594497068
OTU_85,OTU_108,0.99
OTU_86,OTU_108,0.99
OTU_87,OTU_108,0.99
OTU_88,OTU_108,0.99
OTU_89,OTU_108,0.99
OTU_90,OTU_108,0.2163514419852448
OTU_91,OTU_108,0.99
OTU_92,OTU_108,0.99
OTU_93,OTU_108,0.99
OTU_94,OTU_108,0.99
OTU_95,OTU_108,0.99
OTU_96,OTU_108,0.99
OTU_97,OTU_108,0.99
OTU_98,OTU_108,0.99
OTU_99,OTU_108,0.99
OTU_100,OTU_108,0.99
OTU_101,OTU_108,0.99
OTU_102,OTU_108,0.99
OTU_103,OTU_108,0.9554387263976305
OTU_104,OTU_108,0.99
OTU_105,OTU_108,0.99
OTU_106,OTU_108,0.99
OTU_107,OTU_108,0.99
OTU_108,OTU_108,0
OTU_109,OTU_108,0.99
OTU_110,OTU_108,0.99
OTU_111,OTU_108,0.99
OTU_112,OTU_108,0.99
OTU_113,OTU_108,0.99
OTU_114,OTU_108,0.99
OTU_115,OTU_108,0.99
OTU_116,OTU_108,0.11798829553767375
OTU_117,OTU_108,0.99
OTU_118,OTU_108,0.99
OTU_119,OTU_108,0.99
OTU_120,OTU_108,0.99
OTU_121,OTU_108,0.99
OTU_122,OTU_108,0.99
OTU_123,OTU_108,0.99
OTU_124,OTU_108,0.99
OTU_125,OTU_108,0.99
OTU_126,OTU_108,0.99
OTU_127,OTU_108,0.99
OTU_1,OTU_109,0.99
OTU_2,OTU_109,0.99
OTU_3,OTU_109,0.99
OTU_4,OTU_109,0.99
OTU_5,OTU_109,0
OTU_6,OTU_109,0.99
OTU_7,OTU_109,0.99
OTU_8,OTU_109,0.99
OTU_9,OTU_109,0.99
OTU_10,OTU_109,0.99
OTU_11,OTU_109,0.99
OTU_12,OTU_109,0.99
OTU_13,OTU_109,0.99
OTU_14,OTU_109,0.99
OTU_15,OTU_109,0.99
OTU_16,OTU_109,0.99
OTU_17,OTU_109,0.99
OTU_18,OTU_109,0.99
OTU_19,OTU_109,0.99
OTU_20,OTU_109,0.99
OTU_21,OTU_109,0.99
OTU_22,OTU_109,0.99
OTU_23,OTU_109,0.99
OTU_24,OTU_109,0.99
OTU_25,OTU_109,0.99
OTU_26,OTU_109,0.99
OTU_27,OTU_109,0.99
OTU_28,OTU_109,0.99
OTU_29,OTU_109,0.99
OTU_30,OTU_109,0.99
OTU_31,OTU_109,0.99
OTU_32,OTU_109,0.99
OTU_33,OTU_109,0.99
OTU_34,OTU_109,0.99
OTU_35,OTU_109,0.99
OTU_36,OTU_109,0.99
OTU_37,OTU_109,0.99
OTU_38,OTU_109,0.99
OTU_39,OTU_109,0.99
OTU_40,OTU_109,0.99
OTU_41,OTU_109,0.99
OTU_42,OTU_109,0.99
OTU_43,OTU_109,0.99
OTU_44,OTU_109,0.11798829553767375
OTU_45,OTU_109,0.99
OTU_46,OTU_109,0
OTU_47,OTU_109,0.99
OTU_48,OTU_109,0.99
OTU_49,OTU_109,0.99
OTU_50,OTU_109,0.884473168820995
OTU_51,OTU_109,0.99
OTU_52,OTU_109,0.99
OTU_53,OTU_109,0.99
OTU_54,OTU_109,0.99
OTU_55,OTU_109,0.99
OTU_56,OTU_109,0.99
OTU_57,OTU_109,0.99
OTU_58,OTU_109,0.99
OTU_59,OTU_109,0.99
OTU_60,OTU_109,0.9803110475509476
OTU_61,OTU_109,0.99
OTU_62,OTU_109,0.99
OTU_63,OTU_109,0.99
OTU_64,OTU_109,0.99
OTU_65,OTU_109,0.99
OTU_66,OTU_109,0.99
OTU_67,OTU_109,0.99
OTU_68,OTU_109,0.99
OTU_69,OTU_109,0.99
OTU_70,OTU_109,0.99
OTU_71,OTU_109,0.99
OTU_72,OTU_109,0.99
OTU_73,OTU_109,0.99
OTU_74,OTU_109,0.99
OTU_75,OTU_109,0.99
OTU_76,OTU_109,0.11798829553767375
OTU_77,OTU_109,0.99
OTU_78,OTU_109,0.99
OTU_79,OTU_109,0.99
OTU_80,OTU_109,0.99
OTU_81,OTU_109,0.99
OTU_82,OTU_109,0.99
OTU_83,OTU_109,0.99
OTU_84,OTU_109,0.99
OTU_85,OTU_109,0.99
OTU_86,OTU_109,0.99
OTU_87,OTU_109,0.99
OTU_88,OTU_109,0.99
OTU_89,OTU_109,0.99
OTU_90,OTU_109,0
OTU_91,OTU_109,0.99
OTU_92,OTU_109,0.99
OTU_93,OTU_109,0.99
OTU_94,OTU_109,0.99
OTU_95,OTU_109,0.99
OTU_96,OTU_109,0.99
OTU_97,OTU_109,0.99
OTU_98,OTU_109,0.99
OTU_99,OTU_109,0.99
OTU_100,OTU_109,0.99
OTU_101,OTU_109,0.99
OTU_102,OTU_109,0.99
OTU_103,OTU_109,0.99
OTU_104,OTU_109,0.99
OTU_105,OTU_109,0.99
OTU_106,OTU_109,0.99
OTU_107,OTU_109,0.99
OTU_108,OTU_109,0.99
OTU_109,OTU_109,0
OTU_110,OTU_109,0.99
OTU_111,OTU_109,0.99
OTU_112,OTU_109,0.99
OTU_113,OTU_109,0.99
OTU_114,OTU_109,0.99
OTU_115,OTU_109,0.99
OTU_116,OTU_109,0
OTU_117,OTU_109,0.99
OTU_118,OTU_109,0.99
OTU_119,OTU_109,0.99
OTU_120,OTU_109,0.99
OTU_121,OTU_109,0.99
OTU_122,OTU_109,0.99
OTU_123,OTU_109,0.99
OTU_124,OTU_109,0.99
OTU_125,OTU_109,0.99
OTU_126,OTU_109,0.99
OTU_127,OTU_109,0.99
OTU_1,OTU_110,0.99
OTU_2,OTU_110,0.99
OTU_3,OTU_110,0.99
OTU_4,OTU_110,0.99
OTU_5,OTU_110,0
OTU_6,OTU_110,0.99
OTU_7,OTU_110,0.99
OTU_8,OTU_110,0.99
OTU_9,OTU_110,0.99
OTU_10,OTU_110,0.99
OTU_11,OTU_110,0.99
OTU_12,OTU_110,0.99
OTU_13,OTU_110,0.99
OTU_14,OTU_110,0.99
OTU_15,OTU_110,0.99
OTU_16,OTU_110,0.99
OTU_17,OTU_110,0.99
OTU_18,OTU_110,0.99
OTU_19,OTU_110,0.99
OTU_20,OTU_110,0.99
OTU_21,OTU_110,0.99
OTU_22,OTU_110,0.99
OTU_23,OTU_110,0.99
OTU_24,OTU_110,0.99
OTU_25,OTU_110,0.99
OTU_26,OTU_110,0.99
OTU_27,OTU_110,0.99
OTU_28,OTU_110,0.99
OTU_29,OTU_110,0.99
OTU_30,OTU_110,0.99
OTU_31,OTU_110,0.99
OTU_32,OTU_110,0.99
OTU_33,OTU_110,0.99
OTU_34,OTU_110,0.5775089514066496
OTU_35,OTU_110,0.99
OTU_36,OTU_110,0.99
OTU_37,OTU_110,0.99
OTU_38,OTU_110,0.99
OTU_39,OTU_110,0.99
OTU_40,OTU_110,0.99
OTU_41,OTU_110,0.99
OTU_42,OTU_110,0.99
OTU_43,OTU_110,0.99
OTU_44,OTU_110,0
OTU_45,OTU_110,0.99
OTU_46,OTU_110,0
OTU_47,OTU_110,0.99
OTU_48,OTU_110,0.99
OTU_49,OTU_110,0.99
OTU_50,OTU_110,0.45485053581500284
OTU_51,OTU_110,0.99
OTU_52,OTU_110,0.99
OTU_53,OTU_110,0.99
OTU_54,OTU_110,0.99
OTU_55,OTU_110,0.99
OTU_56,OTU_110,0.99
OTU_57,OTU_110,0.99
OTU_58,OTU_110,0.99
OTU_59,OTU_110,0.99
OTU_60,OTU_110,0.5205701990317374
OTU_61,OTU_110,0.99
OTU_62,OTU_110,0.99
OTU_63,OTU_110,0.99
OTU_64,OTU_110,0.99
OTU_65,OTU_110,0.5775089514066496
OTU_66,OTU_110,0.99
OTU_67,OTU_110,0.99
OTU_68,OTU_110,0.99
OTU_69,OTU_110,0.99
OTU_70,OTU_110,0.99
OTU_71,OTU_110,0.99
OTU_72,OTU_110,0.99
OTU_73,OTU_110,0.99
OTU_74,OTU_110,0.99
OTU_75,OTU_110,0.99
OTU_76,OTU_110,0
OTU_77,OTU_110,0.99
OTU_78,OTU_110,0.99
OTU_79,OTU_110,0.99
OTU_80,OTU_110,0.99
OTU_81,OTU_110,0.99
OTU_82,OTU_110,0.99
OTU_83,OTU_110,0.99
OTU_84,OTU_110,0.99
OTU_85,OTU_110,0.99
OTU_86,OTU_110,0.99
OTU_87,OTU_110,0.99
OTU_88,OTU_110,0.99
OTU_89,OTU_110,0.99
OTU_90,OTU_110,0
OTU_91,OTU_110,0.99
OTU_92,OTU_110,0.99
OTU_93,OTU_110,0.99
OTU_94,OTU_110,0.99
OTU_95,OTU_110,0.99
OTU_96,OTU_110,0.99
OTU_97,OTU_110,0.99
OTU_98,OTU_110,0.99
OTU_99,OTU_110,0.99
OTU_100,OTU_110,0.99
OTU_101,OTU_110,0.99
OTU_102,OTU_110,0.99
OTU_103,OTU_110,0.45485053581500284
OTU_104,OTU_110,0.99
OTU_105,OTU_110,0.99
OTU_106,OTU_110,0.99
OTU_107,OTU_110,0.99
OTU_108,OTU_110,0.99
OTU_109,OTU_110,0.99
OTU_110,OTU_110,0
OTU_111,OTU_110,0.99
OTU_112,OTU_110,0.99
OTU_113,OTU_110,0.99
OTU_114,OTU_110,0.99
OTU_115,OTU_110,0.99
OTU_116,OTU_110,0
OTU_117,OTU_110,0.99
OTU_118,OTU_110,0.99
OTU_119,OTU_110,0.99
OTU_120,OTU_110,0.99
OTU_121,OTU_110,0.99
OTU_122,OTU_110,0.99
OTU_123,OTU_110,0.99
OTU_124,OTU_110,0.99
OTU_125,OTU_110,0.99
OTU_126,OTU_110,0.99
OTU_127,OTU_110,0.99
OTU_1,OTU_111,0.99
OTU_2,OTU_111,0.99
OTU_3,OTU_111,0.99
OTU_4,OTU_111,0.99
OTU_5,OTU_111,0
OTU_6,OTU_111,0.99
OTU_7,OTU_111,0.99
OTU_8,OTU_111,0.99
OTU_9,OTU_111,0.99
OTU_10,OTU_111,0.99
OTU_11,OTU_111,0.99
OTU_12,OTU_111,0.99
OTU_13,OTU_111,0.99
OTU_14,OTU_111,0.99
OTU_15,OTU_111,0.99
OTU_16,OTU_111,0.99
OTU_17,OTU_111,0.99
OTU_18,OTU_111,0.99
OTU_19,OTU_111,0.99
OTU_20,OTU_111,0.99
OTU_21,OTU_111,0.99
OTU_22,OTU_111,0.99
OTU_23,OTU_111,0.99
OTU_24,OTU_111,0.99
OTU_25,OTU_111,0.99
OTU_26,OTU_111,0.99
OTU_27,OTU_111,0.99
OTU_28,OTU_111,0.99
OTU_29,OTU_111,0.99
OTU_30,OTU_111,0.99
OTU_31,OTU_111,0.99
OTU_32,OTU_111,0.99
OTU_33,OTU_111,0.99
OTU_34,OTU_111,0.37883734586024664
OTU_35,OTU_111,0.99
OTU_36,OTU_111,0.99
OTU_37,OTU_111,0.99
OTU_38,OTU_111,0.99
OTU_39,OTU_111,0.99
OTU_40,OTU_111,0.99
OTU_41,OTU_111,0.99
OTU_42,OTU_111,0.99
OTU_43,OTU_111,0.99
OTU_44,OTU_111,0
OTU_45,OTU_111,0.99
OTU_46,OTU_111,0.2163514419852448
OTU_47,OTU_111,0.99
OTU_48,OTU_111,0.99
OTU_49,OTU_111,0.99
OTU_50,OTU_111,0.6818271488961953
OTU_51,OTU_111,0.99
OTU_52,OTU_111,0.99
OTU_53,OTU_111,0.99
OTU_54,OTU_111,0.99
OTU_55,OTU_111,0.99
OTU_56,OTU_111,0.99
OTU_57,OTU_111,0.99
OTU_58,OTU_111,0.99
OTU_59,OTU_111,0.99
OTU_60,OTU_111,0.45485053581500284
OTU_61,OTU_111,0.99
OTU_62,OTU_111,0.99
OTU_63,OTU_111,0.99
OTU_64,OTU_111,0.99
OTU_65,OTU_111,0.7275146594497068
OTU_66,OTU_111,0.99
OTU_67,OTU_111,0.99
OTU_68,OTU_111,0.99
OTU_69,OTU_111,0.99
OTU_70,OTU_111,0.99
OTU_71,OTU_111,0.99
OTU_72,OTU_111,0.99
OTU_73,OTU_111,0.99
OTU_74,OTU_111,0.99
OTU_75,OTU_111,0.99
OTU_76,OTU_111,0.11798829553767375
OTU_77,OTU_111,0.99
OTU_78,OTU_111,0.99
OTU_79,OTU_111,0.99
OTU_80,OTU_111,0.99
OTU_81,OTU_111,0.99
OTU_82,OTU_111,0.99
OTU_83,OTU_111,0.99
OTU_84,OTU_111,0.99
OTU_85,OTU_111,0.99
OTU_86,OTU_111,0.99
OTU_87,OTU_111,0.99
OTU_88,OTU_111,0.99
OTU_89,OTU_111,0.99
OTU_90,OTU_111,0.30072715972653824
OTU_91,OTU_111,0.99
OTU_92,OTU_111,0.99
OTU_93,OTU_111,0.99
OTU_94,OTU_111,0.99
OTU_95,OTU_111,0.99
OTU_96,OTU_111,0.99
OTU_97,OTU_111,0.99
OTU_98,OTU_111,0.99
OTU_99,OTU_111,0.99
OTU_100,OTU_111,0.99
OTU_101,OTU_111,0.99
OTU_102,OTU_111,0.99
OTU_103,OTU_111,0.45485053581500284
OTU_104,OTU_111,0.99
OTU_105,OTU_111,0.99
OTU_106,OTU_111,0.99
OTU_107,OTU_111,0.99
OTU_108,OTU_111,0.99
OTU_109,OTU_111,0.99
OTU_110,OTU_111,0.99
OTU_111,OTU_111,0
OTU_112,OTU_111,0.99
OTU_113,OTU_111,0.99
